2024-02-19 01:15:28,865 INFO    StreamThr :23504 [internal.py:wandb_internal():86] W&B internal server running at pid: 23504, started at: 2024-02-19 01:15:28.865025
2024-02-19 01:15:37,391 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-19 01:15:37,391 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: python_packages
2024-02-19 01:15:37,393 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: stop_status
2024-02-19 01:15:37,869 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\conda-environment.yaml
2024-02-19 01:15:37,869 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\requirements.txt
2024-02-19 01:15:37,869 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-metadata.json
2024-02-19 01:15:37,885 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-19 01:15:37,900 DEBUG   SenderThread:23504 [sender.py:send():382] send: telemetry
2024-02-19 01:15:37,900 DEBUG   SenderThread:23504 [sender.py:send():382] send: config
2024-02-19 01:15:37,900 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: log_artifact
2024-02-19 01:15:38,555 INFO    wandb-upload_0:23504 [upload_job.py:push():131] Uploaded file C:\Users\KHADGA~1\AppData\Local\Temp\tmp1_n_mb4_wandb\mglzsugc-wandb-metadata.json
2024-02-19 01:15:38,624 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: partial_history
2024-02-19 01:15:38,625 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: pause
2024-02-19 01:15:38,625 INFO    HandlerThread:23504 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-02-19 01:15:38,625 INFO    HandlerThread:23504 [system_monitor.py:finish():203] Stopping system monitor
2024-02-19 01:15:38,625 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined cpu monitor
2024-02-19 01:15:38,633 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-19 01:15:38,634 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined disk monitor
2024-02-19 01:15:38,634 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-19 01:15:38,645 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-19 01:15:38,692 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined gpu monitor
2024-02-19 01:15:38,692 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined memory monitor
2024-02-19 01:15:38,692 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined network monitor
2024-02-19 01:15:38,882 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\media\table\roc-curve_table_0_7504ad005e6a879a3791.table.json
2024-02-19 01:15:38,882 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\media\table
2024-02-19 01:15:38,882 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\media
2024-02-19 01:15:39,330 INFO    SenderThread:23504 [sender.py:send_request_log_artifact():1470] logged artifact run-7fed2gb1-roccurve_table - {'id': 'QXJ0aWZhY3Q6NzI1MjcxMDEw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MDg2Mzc3Mw==', 'latestArtifact': None}}
2024-02-19 01:15:39,330 DEBUG   SenderThread:23504 [sender.py:send():382] send: files
2024-02-19 01:15:39,330 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: status_report
2024-02-19 01:15:39,330 INFO    SenderThread:23504 [sender.py:_save_file():1403] saving file media\table\roc-curve_table_0_7504ad005e6a879a3791.table.json with policy now
2024-02-19 01:15:39,330 DEBUG   SenderThread:23504 [sender.py:send():382] send: history
2024-02-19 01:15:39,330 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: summary_record
2024-02-19 01:15:39,330 INFO    SenderThread:23504 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-19 01:15:39,330 DEBUG   SenderThread:23504 [sender.py:send():382] send: stats
2024-02-19 01:15:39,588 INFO    wandb-upload_0:23504 [upload_job.py:push():131] Uploaded file C:\Users\KHADGA~1\AppData\Local\Temp\tmp1_n_mb4_wandb\b0d8d0pc-media/table/roc-curve_table_0_7504ad005e6a879a3791.table.json
2024-02-19 01:15:39,897 INFO    Thread-35 :23504 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-summary.json
2024-02-19 01:15:40,401 INFO    wandb-upload_0:23504 [upload_job.py:push():131] Uploaded file C:\Users\KHADGA~1\AppData\Local\Temp\tmp1_n_mb4_wandb\4b9lm2g4-media/table/roc-curve_table_0_7504ad005e6a879a3791.table.json
2024-02-19 01:15:40,557 INFO    wandb-upload_1:23504 [upload_job.py:push():89] Uploaded file C:\Users\KHADGA JYOTH ALLI\AppData\Local\wandb\wandb\artifacts\staging\tmpen75skdg
2024-02-19 01:15:42,997 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: resume
2024-02-19 01:15:42,997 INFO    HandlerThread:23504 [handler.py:handle_request_resume():699] starting system metrics thread
2024-02-19 01:15:42,997 INFO    HandlerThread:23504 [system_monitor.py:start():194] Starting system monitor
2024-02-19 01:15:42,999 INFO    SystemMonitor:23504 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-19 01:15:43,007 INFO    SystemMonitor:23504 [interfaces.py:start():190] Started cpu monitoring
2024-02-19 01:15:43,009 DEBUG   SenderThread:23504 [sender.py:send():382] send: telemetry
2024-02-19 01:15:43,009 DEBUG   SenderThread:23504 [sender.py:send():382] send: exit
2024-02-19 01:15:43,009 INFO    SystemMonitor:23504 [interfaces.py:start():190] Started disk monitoring
2024-02-19 01:15:43,009 INFO    SenderThread:23504 [sender.py:send_exit():589] handling exit code: 0
2024-02-19 01:15:43,010 INFO    SenderThread:23504 [sender.py:send_exit():591] handling runtime: 8
2024-02-19 01:15:43,010 INFO    SystemMonitor:23504 [interfaces.py:start():190] Started gpu monitoring
2024-02-19 01:15:43,011 INFO    SystemMonitor:23504 [interfaces.py:start():190] Started memory monitoring
2024-02-19 01:15:43,011 INFO    SenderThread:23504 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-19 01:15:43,032 INFO    SenderThread:23504 [sender.py:send_exit():597] send defer
2024-02-19 01:15:43,032 INFO    SystemMonitor:23504 [interfaces.py:start():190] Started network monitoring
2024-02-19 01:15:43,034 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,034 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-19 01:15:43,034 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,034 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-19 01:15:43,034 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 1
2024-02-19 01:15:43,035 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,035 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-19 01:15:43,035 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,035 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-19 01:15:43,035 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 2
2024-02-19 01:15:43,035 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,035 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-19 01:15:43,035 INFO    HandlerThread:23504 [system_monitor.py:finish():203] Stopping system monitor
2024-02-19 01:15:43,036 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-19 01:15:43,036 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-19 01:15:43,036 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined cpu monitor
2024-02-19 01:15:43,036 DEBUG   SystemMonitor:23504 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-19 01:15:43,037 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined disk monitor
2024-02-19 01:15:43,085 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined gpu monitor
2024-02-19 01:15:43,085 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined memory monitor
2024-02-19 01:15:43,099 INFO    HandlerThread:23504 [interfaces.py:finish():202] Joined network monitor
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 3
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send():382] send: stats
2024-02-19 01:15:43,099 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,099 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 4
2024-02-19 01:15:43,099 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,099 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 5
2024-02-19 01:15:43,099 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,099 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send():382] send: summary
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 6
2024-02-19 01:15:43,099 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,099 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-19 01:15:43,099 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,099 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-19 01:15:43,105 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: status_report
2024-02-19 01:15:43,526 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 7
2024-02-19 01:15:43,526 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,526 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-19 01:15:43,530 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,530 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-19 01:15:43,530 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 8
2024-02-19 01:15:43,530 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,530 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-19 01:15:43,531 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,531 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-19 01:15:43,531 INFO    SenderThread:23504 [job_builder.py:build():296] Attempting to build job artifact
2024-02-19 01:15:43,531 INFO    SenderThread:23504 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-19 01:15:43,532 INFO    SenderThread:23504 [job_builder.py:_get_program_relpath():444] run is notebook based run
2024-02-19 01:15:43,532 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 9
2024-02-19 01:15:43,532 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,532 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-19 01:15:43,532 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,532 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-19 01:15:43,532 INFO    SenderThread:23504 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-19 01:15:43,926 INFO    SenderThread:23504 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-summary.json
2024-02-19 01:15:43,926 INFO    SenderThread:23504 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\config.yaml
2024-02-19 01:15:43,926 INFO    SenderThread:23504 [dir_watcher.py:finish():388] scan: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files
2024-02-19 01:15:43,926 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\conda-environment.yaml conda-environment.yaml
2024-02-19 01:15:43,926 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\config.yaml config.yaml
2024-02-19 01:15:43,932 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\requirements.txt requirements.txt
2024-02-19 01:15:43,934 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-metadata.json wandb-metadata.json
2024-02-19 01:15:43,934 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-summary.json wandb-summary.json
2024-02-19 01:15:43,940 INFO    SenderThread:23504 [dir_watcher.py:finish():402] scan save: c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\media\table\roc-curve_table_0_7504ad005e6a879a3791.table.json media/table/roc-curve_table_0_7504ad005e6a879a3791.table.json
2024-02-19 01:15:43,940 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 10
2024-02-19 01:15:43,940 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:43,940 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-19 01:15:43,940 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:43,940 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-19 01:15:43,940 INFO    SenderThread:23504 [file_pusher.py:finish():172] shutting down file pusher
2024-02-19 01:15:44,011 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-19 01:15:44,011 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: poll_exit
2024-02-19 01:15:44,747 INFO    wandb-upload_0:23504 [upload_job.py:push():131] Uploaded file c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\conda-environment.yaml
2024-02-19 01:15:44,834 INFO    wandb-upload_1:23504 [upload_job.py:push():131] Uploaded file c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\config.yaml
2024-02-19 01:15:44,881 INFO    wandb-upload_3:23504 [upload_job.py:push():131] Uploaded file c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\wandb-summary.json
2024-02-19 01:15:44,931 INFO    wandb-upload_2:23504 [upload_job.py:push():131] Uploaded file c:\Users\KHADGA JYOTH ALLI\Desktop\programming\Class Work\IITJ\DL\A2_Transformer\wandb\run-20240219_011528-7fed2gb1\files\requirements.txt
2024-02-19 01:15:45,018 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-19 01:15:45,018 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: poll_exit
2024-02-19 01:15:45,133 INFO    Thread-34 :23504 [sender.py:transition_state():617] send defer: 11
2024-02-19 01:15:45,133 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:45,133 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-19 01:15:45,133 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:45,133 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-19 01:15:45,133 INFO    SenderThread:23504 [file_pusher.py:join():178] waiting for file pusher
2024-02-19 01:15:45,133 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 12
2024-02-19 01:15:45,133 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:45,133 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-19 01:15:45,133 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:45,133 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-19 01:15:45,133 INFO    SenderThread:23504 [file_stream.py:finish():595] file stream finish called
2024-02-19 01:15:45,749 INFO    SenderThread:23504 [file_stream.py:finish():599] file stream finish is done
2024-02-19 01:15:45,749 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 13
2024-02-19 01:15:45,749 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:45,749 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-19 01:15:45,749 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:45,749 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-19 01:15:45,749 INFO    SenderThread:23504 [sender.py:transition_state():617] send defer: 14
2024-02-19 01:15:45,749 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: defer
2024-02-19 01:15:45,749 INFO    HandlerThread:23504 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-19 01:15:45,749 DEBUG   SenderThread:23504 [sender.py:send():382] send: final
2024-02-19 01:15:45,749 DEBUG   SenderThread:23504 [sender.py:send():382] send: footer
2024-02-19 01:15:45,749 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: defer
2024-02-19 01:15:45,749 INFO    SenderThread:23504 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-19 01:15:45,749 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-19 01:15:45,749 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: poll_exit
2024-02-19 01:15:45,749 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-19 01:15:45,749 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: server_info
2024-02-19 01:15:45,762 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: get_summary
2024-02-19 01:15:45,763 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-19 01:15:45,763 DEBUG   HandlerThread:23504 [handler.py:handle_request():146] handle_request: job_info
2024-02-19 01:15:45,763 DEBUG   SenderThread:23504 [sender.py:send_request():409] send_request: server_info
